id,serial,gridID,userID,create_at,unixTime,poiid,long,lat,text,emoValue
3954379117713883,3255,129,1926311975,"2016-03-18 14:01:52",1458280912,8008631000000000000,121.43,31.1821,"一共看了三场上港的比赛，三场全是2：1……[思考][思考][思考] http://t.cn/R2Wxpw9",0
3954379130141945,6776,145,5388983815,"2016-03-18 14:01:56",1458280916,8008631010100000032,121.476,31.2126,"分享图片 http://t.cn/R2WJs8p",0
3954379130817857,7782,146,1837968957,"2016-03-18 14:01:56",1458280916,8008631000000000000,121.533,31.2348,"清真寺旁卖的新疆抓饭真的好好吃，好正宗～～ http://t.cn/R2Wxpw9",2
3954379164405318,6775,145,5388983815,"2016-03-18 14:02:04",1458280924,8008631010100000032,121.476,31.2126,"分享图片 http://t.cn/R2WJs8p",0
3954379168080495,10297,161,5628584064,"2016-03-18 14:02:04",1458280924,B2094757D169A2F44398,121.582,31.2538,"宁静的下午 吃着最爱的抹茶冰淇淋 坐着 真享受 关键是我 真的 [拜拜][拜拜]#绿植领养# http://t.cn/z8y05Tf",1
3954379184449126,9565,159,1685310537,"2016-03-18 14:02:09",1458280929,B2094750D56CA4F9459E,121.507,31.2498,"都是爸爸 http://t.cn/z8AImhw",0
3954379189069516,1176,90,5070053074,"2016-03-18 14:02:10",1458280930,8008631011700000028,121.245,31.0588,"不要同情自己 同情自己是卑劣懦夫干的勾当 http://t.cn/R2W6Vbd",-2
3954379197683376,5625,144,2096174170,"2016-03-18 14:02:12",1458280932,8008631010600000012,121.43,31.2349,"#剪完刘海的造型# 每次剪刘海都是自己～剪～哈哈哈～ http://t.cn/R2WioMe",0
3954379276788646,10167,160,1276584737,"2016-03-18 14:02:31",1458280951,8008631011000000015,121.535,31.2584,"家里的木有吃完，又多了两盒[哈哈][哈哈][哈哈][哈哈] http://t.cn/Ryhj2PM",0
3954379280986037,7781,146,1880395282,"2016-03-18 14:02:32",1458280952,B2094757D16BA5F9469F,121.526,31.2116,"世界上有几个像冈比亚这样穷疯了的“外交讹诈国”？ http://t.cn/z8AKsKI",-2
3954379281688702,5624,144,1104521075,"2016-03-18 14:02:32",1458280952,B2094757D169A0FB429D,121.454,31.225,"终于吃到了沈爷的宝贝[哈哈][哈哈][色][色]@福记港式茶粥面 猪排越来越大了[太开心] http://t.cn/8kbTJaW",2
3954379310362879,4156,136,3695049853,"2016-03-18 14:02:38",1458280958,B2094655D26BA2F54698,121.806,31.1502,"世间所有的相遇，最终都会别离，只是告别的方式不同而已。这当中，没有可惜，没有不幸，只因这所有的故事，从缘起，从缘灭。 http://t.cn/8kkzRHB",-4
3954379314721887,2910,128,2719816021,"2016-03-18 14:02:40",1458280960,B2094757D068ABFB469B,121.404,31.1709,"#秀出花儿来##四月赏花季##今日贴纸打卡#一杯咖啡解烦恼[心] http://t.cn/z8Af2yQ",-1
3954379348298277,3697,130,3958454267,"2016-03-18 14:02:48",1458280968,8008631011523000000,121.499,31.1581,"股市可以成就你的疯狂，同时也会把死神带到你的身旁。 http://t.cn/RyhTBae",2
3954379348857641,9030,158,5426523777,"2016-03-18 14:02:47",1458280967,8008631010700000052,121.457,31.2524,"刚吃完饭的我又饿了??南京南京我来啦??? http://t.cn/Ry43DgT",-2
3954379369126044,4606,142,5188951465,"2016-03-18 14:02:53",1458280973,8008631011200000020,121.324,31.2271,"其实哥也是有A4腰的 #我的A4腰# http://t.cn/R2WiSZo",-1
3954379390838835,5623,144,1767735682,"2016-03-18 14:02:57",1458280977,B2094654DA6DA0FE499E,121.435,31.195,"天「哞匠工场」的奶酥好好吃
??直运的奶油 脆的像曲奇一样的表皮。
长棒奶酥表皮有?坚果碎超香，比圆的吃起来方便，酱超多也不会漏出来；黑蛋奶酥表皮有芝麻，卡仕达酱也是芝麻味的。
两个都喜欢。刚出炉的时候表皮脆内心冰 一口下去太爽了。（下次试试蛋糕和瑞士卷） http://t.cn/z8Aq2Vs",0
3954379394472558,7780,146,1969117463,"2016-03-18 14:02:59",1458280979,B2094757D06FA6FE449A,121.562,31.2129,"Nice Competition? http://t.cn/z8AS755",0
3954379444684606,409,71,3286323565,"2016-03-18 14:03:11",1458280991,8008631011700000020,121.228,31.0103,"我开那么快上去就给我看两个男人[怒骂][怒骂] 妹子都没有[doge] http://t.cn/R2WiCwk",-3
3954379465833304,217,42,3803514862,"2016-03-18 14:03:16",1458280996,8008631012000000014,121.636,30.9242,"最近天气都不好接近负能量有点多? 自己也影响的不太舒服? 
所以大家一定要多多和正能量小太阳的人在一起，生活才能更有动力。
比如：我? http://t.cn/R2W6w7G",-1
3954379487402737,9029,158,2064951471,"2016-03-18 14:03:21",1458281001,B2094654DB6AABFC409B,121.439,31.277,"公益三小时，小伙伴们很投入。加入公益的行列吧。 http://t.cn/z8Acoi1",0
3954379516204354,10166,160,1276584737,"2016-03-18 14:03:28",1458281008,8008631011000000015,121.535,31.2584,"午饭日常，今天吃东北菜 http://t.cn/Ryhj2PM",0
3954379541670867,6774,145,2219261364,"2016-03-18 14:03:32",1458281012,B2094750D364A0FE439B,121.474,31.2231,"来安利人气超高的乌云冰激凌?坐标??K11[浮云]@丸子安利菌 @上海美食 http://t.cn/RyKjgfq",-1
3954379549361608,654,75,3873972748,"2016-03-18 14:03:35",1458281015,B2094757D068A0FD4792,121.449,31.033,"觉得自己明明还小呢 明明下个月才满十八周岁呢 怎么就办成人仪式了。[太阳]那么  高考也要更加努力了...。 http://t.cn/z8A5bwM",2
3954379557618898,11106,171,3081569937,"2016-03-18 14:03:38",1458281018,8008631011000000003,121.494,31.3038,"有的时候，我是存在很多问题，心情不好很好时，说话的态度，说话的语气，顾及不到别人的感受，其实，我也很内疚，我知道我脾气不怎么好，但我已经很努力的压制我的脾气了。我会努力的改掉坏我的坏习惯的[哆啦A梦花心] http://t.cn/R2WJz7p",NULL
3954379566863941,7779,146,2798542064,"2016-03-18 14:03:40",1458281020,B2094654DB6AA6F8419D,121.535,31.2113,"咦！幸好我没耍小聪明不来！ http://t.cn/RyhNY7W",-1
3954379571109638,3254,129,2636442462,"2016-03-18 14:03:41",1458281021,8008631010413000000,121.446,31.1786,"拿着别人的?来炫[笑cry][笑cry] http://t.cn/R2dLIa7",0
3954379579171159,4426,139,1868218632,"2016-03-18 14:03:43",1458281023,8008631011800000007,121.189,31.1999,"碱性?食物之王?
蚂蚁农场~大麦嫩苗?为碱性食品之王?蔬菜?水果中~菠菜?芹菜?香蕉?蕃茄……虽然都是碱性较高的食物，但它们的碱性度?远远不及大麦嫩苗?
芹菜的碱性度是8.4，香蕉是7.9，蕃茄是5.6，菠菜也只有39.6。
而大麦嫩苗?的碱性度为66.4?喝蚂蚁农场大麦若叶?",0
3954379591341635,3253,129,1727700942,"2016-03-18 14:03:46",1458281026,B2094655D26EAAFD459C,121.438,31.1815,"宝宝不开森~? http://t.cn/z8yk2BG",1
3954379612149152,6773,145,2143034761,"2016-03-18 14:03:50",1458281030,8008631010100000032,121.471,31.2121,"哎呀，好开心呀～老师，能不能不要这么逗，还能好好上课了么[偷笑][偷笑] http://t.cn/R2WJs8p",0
3954379617295977,1709,109,1882467395,"2016-03-18 14:03:52",1458281032,B2094757D66CA7FE409C,121.168,31.1124,"到这边快一周，很累...两年～很快[干杯][干杯] http://t.cn/z8Ac4h3",0
3954379629118408,7778,146,5089382478,"2016-03-18 14:03:55",1458281035,B2094757D168A3F8469F,121.544,31.2168,"失而复得，它身上一定有一段故事……[笑cry][笑cry][笑cry] http://t.cn/zRWoxfm",1
3954379641711908,11943,182,2395522131,"2016-03-18 14:03:58",1458281038,8008631000000000000,121.495,31.3634,"周五啦    周五啦    还有三个小时下班     明天可以睡懒觉啦    好开森 http://t.cn/R2Wxpw9",0
3954379658966881,1865,112,5465297092,"2016-03-18 14:04:02",1458281042,8008631000000000000,121.323,31.1013,"#喜欢上一个不可能的人是什么感觉# 喜欢上一个不可能的人就好像自己穿了一双不合适的鞋，脱掉吧、舍不得，不脱掉、又挤脚。你们都是怎么处理的？ http://t.cn/R2Wxpw9",-1
3954379687883359,7777,146,5562984822,"2016-03-18 14:04:08",1458281048,B2094757D068A7F5419A,121.526,31.2151,"小王燕的抓拍 http://t.cn/z807QkU",0
3954379718059977,2700,127,1817903504,"2016-03-18 14:04:16",1458281056,B2094757D66CA0F94793,121.343,31.1703,"怪异的车牌…… http://t.cn/z8T6ymy",-1
3954379730025288,9028,158,2790480327,"2016-03-18 14:04:19",1458281059,B2094654DA6CA7FF4592,121.447,31.249,"女汉子一枚，扛着琴楼上楼下总算弄好啦 http://t.cn/z8IciXg",0
3954379734222901,3252,129,5856042009,"2016-03-18 14:04:20",1458281060,8008631010400000011,121.423,31.1672,"只有 再次见到你下载不了 怎么下呀 http://t.cn/R2WJ9OR",-1
3954379751639976,10165,160,2672825793,"2016-03-18 14:04:24",1458281064,8008631011500000027,121.534,31.244,"?上海的天气回暖了,你那里呢？ http://t.cn/Ryhpqpe",0
3954379830269946,2909,128,2360135105,"2016-03-18 14:04:43",1458281083,8008631011200000003,121.396,31.1715,"妈勒个鸡，谁要用你听歌? http://t.cn/R2WJ73R",-1
3954379831093241,4605,142,2766534951,"2016-03-18 14:04:43",1458281083,B2094757D16EABFC4899,121.35,31.2005,"为啥还有十天才发工资⋯ http://t.cn/z8sSPD0",2
3954379856328460,5622,144,3174845085,"2016-03-18 14:04:49",1458281089,B2094750D26DA6F5489F,121.44,31.2169,"最近吃的不少[挖鼻] http://t.cn/R2LYXNk",0
3954379868531047,1980,113,5176825652,"2016-03-18 14:04:52",1458281092,B2094757D06FA5FD479B,121.369,31.104,"分享图片 http://t.cn/z82hA95",0
3954379873120482,8501,150,2563776194,"2016-03-18 14:04:53",1458281093,8008631000000000000,121.734,31.207,"真的很棒哦@Dior迪奥 http://t.cn/R2Wxpw9",1
3954379880694663,8611,155,5786858482,"2016-03-18 14:04:54",1458281094,8008631011400000015,121.298,31.2662,"递辞职报告还是需要勇气的，加油！没有过不了的坎。 http://t.cn/R2WiyDZ",-1
3954379952048971,2908,128,2672794162,"2016-03-18 14:05:12",1458281112,B2094757D069A6F94598,121.374,31.1748,"新到：14年上牌，保时捷Panamera GTS V8 430Ps 4.8L 最大520N.s，前置全时四驱，紫水晶色外观 、玛莎拉蒂红色内饰 颜色搭配、配置选装、动力引擎，让你无可挑剔 新车上路240多万，行驶4万里程，全国路面罕见，难得极品车况一台。定金预订：杨旭15901948684 http://t.cn/z8LI9OO",6
3954379977394274,889,77,5608485149,"2016-03-18 14:05:18",1458281118,8008631012007000000,121.52,31.0029,"BB明天见面会结束直接坐车去合肥，需要跟车的妹妹现在可以预订了13818771136 http://t.cn/Ryhonag",0
3954379977394912,3864,131,3267138562,"2016-03-18 14:05:18",1458281118,8008631000000000000,121.54,31.1535,"绿草茵茵，春暖花开的季节！#去踏青吧# http://t.cn/R2Wxpw9",1
3954379989984147,9027,158,1874650151,"2016-03-18 14:05:20",1458281120,B2094451D668ABFE449B,121.434,31.2799,"顾村公园一日游～～这应该是大班孩子毕业前的最后一次集体旅行了。。[亲亲][亲亲][亲亲] http://t.cn/RAzX48j",0
3954380011678991,6772,145,5126268793,"2016-03-18 14:05:26",1458281126,B2094753DA6EA5FA4593,121.469,31.2223,"除了美和惊艳，什么都不会发生[爱你] http://t.cn/8spju1U",-3
3954380057136200,6771,145,1765183823,"2016-03-18 14:05:37",1458281137,B2094654DA6EA0FB439D,121.487,31.2187,"大哥03月18日13:41分更博：恭喜咋们宝宝受微博校园邀请成为2016年全国大学生绿值领养活动绿色大使，一年之计在于春，趁着这个春天，和@TFBOYS-王俊凯 一起让身边多一点绿色吧???? http://t.cn/z8AQXS3",4
3954380074396240,971,89,3561999440,"2016-03-18 14:05:41",1458281141,8008631011700000006,121.2,31.0494,"现在真不知道自己该怀念什么了？是曾经那段自编自导自演的闹剧，还是那次简简单单的想念。其实都不重要了，也不会在期待会有连自己都不会相信能发生在自己身上的爱情，就这样吧，静静的，淡淡的，等着死去…… http://t.cn/R2WJCod",-1
3954380086357979,8178,147,5177252213,"2016-03-18 14:05:44",1458281144,B2094450D468A6FF469E,121.603,31.2069,"生活就是要看好看的电影，吃好吃的东西。见鬼去吧 http://t.cn/RyhabNt",0
3954380090553455,2360,117,5449172297,"2016-03-18 14:05:44",1458281144,8008631000000000000,121.583,31.1066,"特别佩服把当时咬着牙走过的坎坷说得风轻云淡的人，也想这么酷。 http://t.cn/R2Wxpw9",0
3954380095340856,10926,170,5295023358,"2016-03-18 14:05:46",1458281146,8008631011300000019,121.451,31.326,"美好的都在一起 http://t.cn/R2WJrjj",1
3954380116387729,653,75,3821030341,"2016-03-18 14:05:51",1458281151,8008631011206000000,121.423,30.9985,"第一次我说爱你的时候…… http://t.cn/R2dLIFG",-1
3954380137377421,9026,158,3889495478,"2016-03-18 14:05:55",1458281155,B2094757D06FA1FF4098,121.442,31.2429,"#星期五# 哦耶[挤眼] http://t.cn/z8AIlOc",0
3954380199837140,11382,172,2127453525,"2016-03-18 14:06:10",1458281170,B2094757D06FA3F4469D,121.514,31.309,"老叶美死了！！！！@Time___Traveller 美女主播~~~~@天真蓝 http://t.cn/z8qwqxv",0
3954380220822176,10925,170,5772818958,"2016-03-18 14:06:16",1458281176,8008631011300000025,121.436,31.3201,"自从有了百度地图，再也不用担心迷路啦 http://t.cn/R2WiEHC",-2
3954380262794547,6770,145,2369384017,"2016-03-18 14:06:26",1458281186,B2094757D568AAFF469D,121.496,31.2258,"吃吃喝喝睡睡之后的结果就是，最后脖子和腰已经不分了！！ http://t.cn/z8U2Zer",0
3954380279094582,4604,142,5354392789,"2016-03-18 14:06:30",1458281190,B2094654DB65A6F84598,121.331,31.1978,"走咯。 http://t.cn/RUJBDgk",0
3954380300818262,3251,129,2649293890,"2016-03-18 14:06:35",1458281195,B2094655D264A0FC4499,121.429,31.1837,"好累 讨厌晕车   等待回海宁恢复食欲 http://t.cn/z8A5dVb",0
3954380313155767,4981,143,1750270991,"2016-03-18 14:06:38",1458281198,8008631000000000000,121.376,31.2229,"一咬牙一跺脚，我跑个“秦”同学的实际油耗出来～? http://t.cn/R2Wxpw9",-1
3954380342536257,10609,164,2464654290,"2016-03-18 14:06:45",1458281205,8008632058303000000,121.141,31.3043,"Yes, I would like to destroy it http://t.cn/R2dLXqA",0
3954380384844733,408,71,5460727912,"2016-03-18 14:06:55",1458281215,B2094752D069A3FF419F,121.233,31.0191,"半年没回 上海。今天刚坐九号线 地铁里贴了许多宣传单    ，地铁是公共场所希望大家能爱护公共卫生 [微笑][微笑][微笑]@上海地铁 http://t.cn/8kAfmRw",3
3954380443000913,1979,113,5582043155,"2016-03-18 14:07:09",1458281229,B2094757D06FA0F54599,121.401,31.1314,"办公桌之～相濡以沫篇 http://t.cn/z84Dr2U",0
3954380501604582,1978,113,5802942514,"2016-03-18 14:07:23",1458281243,B2094757D568A7F9479C,121.382,31.1007,"得了厌班症！ http://t.cn/zRv72M7",-1
3954380518545799,2907,128,5067484869,"2016-03-18 14:07:27",1458281247,8008631011209000000,121.367,31.1502,"听华师大周宏教授讲他的变态作业????@华东师大周宏 http://t.cn/R2dLIsr",-1
3954380623605876,58,16,2739871120,"2016-03-18 14:07:52",1458281272,8008631011610000000,121.194,30.8484,"两个人太熟悉，往往会因为很多的隐形的小事而产生矛盾。没有两个人刚刚在一起的感觉，只有一种好熟悉好熟悉的感觉！[可爱][可爱][可爱][可爱]我妥协了。 http://t.cn/R2dLMur",1
3954380652859976,4603,142,3136094971,"2016-03-18 14:07:59",1458281279,B2094654DB65A6F84598,121.331,31.1978,"Alone http://t.cn/RUJBDgk",0
3954380715403898,2506,123,3187487530,"2016-03-18 14:08:13",1458281293,8008631011805000000,121.15,31.1798,"#四月赏花季#有个这样的朋友！足以！ http://t.cn/R2dLxP0",1
3954380733079762,4469,141,2710797805,"2016-03-18 14:08:18",1458281298,8008631000000000000,121.302,31.2199,"一个大冒险真心话闹的脸红啊[哈哈] http://t.cn/R2Wxpw9",1
3954380748980639,11942,182,2166300330,"2016-03-18 14:08:21",1458281301,8008631011300000003,121.487,31.3683,"房间凉飕飕的，电视也不想看，跟丹妮大眼对小眼，无聊到背英语单词，人生啊，如果像狗狗一样只有十几年感觉也不错，虚度着虚度着，一眨眼就过去了。 http://t.cn/Ryhj3C3",-1
3954380816285202,8640,156,3284370723,"2016-03-18 14:08:38",1458281318,B2094757D16BA2FE409A,121.331,31.2679,"看辣妈正传，不再感兴趣那些浪漫和感动，不是年龄大了，也不是看淡世间情怀，只是我要稳稳的幸福~[求关注] http://t.cn/8Fvpfll",-1
3954380917007894,5621,144,3826474492,"2016-03-18 14:09:02",1458281342,8008631010400000023,121.422,31.2013,"高三学生做微商  月赚5万还资助10名同学上大学......只想说世界上没有穷人，没有丑人只有懒人和不努力的人[耶][NO][NO]别去抱怨生活，抱怨社会，多问问自己努力的够不够，抱怨能给你财富吗？机会就在你眼前。做微商不丢人，丢人的是你没有胆识！早☁ ☁ http://t.cn/R2WihWg",-5
3954380942427487,4602,142,2447631592,"2016-03-18 14:09:08",1458281348,8008631000000000000,121.356,31.226,"恭喜盛世乐居！！！恭喜郑炜！！！ http://t.cn/R2Wxpw9",3
3954380959515107,11381,172,5042033191,"2016-03-18 14:09:12",1458281352,8008631011000000007,121.536,31.3111,"我刚扔了个垃圾，一阵妖风吹过，没进去，旁边好多人，你说我过会儿会不会被拍下来放到微博上人肉，我好怕怕[挖鼻] http://t.cn/R2WJC9B",-7
3954380984706827,8177,147,2689150720,"2016-03-18 14:09:18",1458281358,B2094757D069A5F44393,121.578,31.1993,"天天这样吃，真的会胖死的[泪] http://t.cn/zRVnUvX",-2
3954381009894716,3696,130,2852814614,"2016-03-18 14:09:24",1458281364,B2094750D365A4F5489C,121.494,31.1837,"我真的不懂艺术，明明就是一大块钢板嘛，怎么解读出“悲怆”的[疑问] http://t.cn/z8AT9rU",-1
3954381013537639,9564,159,2711016314,"2016-03-18 14:09:25",1458281365,8008631000000000000,121.48,31.2571,"欠你们的球，一个一个在还清? http://t.cn/R2Wxpw9",1
3954381038065700,11105,171,1731177242,"2016-03-18 14:09:30",1458281370,B2094757D06FA6F94699,121.5,31.3012,"《Tragedy Looper》 http://t.cn/z8tejBI",0
3954381038721512,4155,136,1829798091,"2016-03-18 14:09:31",1458281371,B2094655D26BA2F54698,121.806,31.1502,"飞啦 http://t.cn/8kkzRHB",0
3954381042916194,652,75,1733075130,"2016-03-18 14:09:31",1458281371,B2094654DB64A4FC469D,121.431,31.0177,"卖了8斤的书只卖了二块五，打印了30张纸要了我五块钱[衰][衰] http://t.cn/zTTJ9Ik",-1
3954381042916752,3250,129,1857486174,"2016-03-18 14:09:32",1458281372,B2094450D169AAFB439C,121.462,31.1707,"当我拍摄物体时所产生了重影于一个平面 然后作品里就多了一个我。 http://t.cn/Rhkz2mN",-2
3954381067690283,897,78,1941634050,"2016-03-18 14:09:38",1458281378,8008631011522000000,121.601,31.0224,"买了双满意的鞋，挺好。 http://t.cn/Ryhl9p9",1
3954381110384469,11636,174,1270925837,"2016-03-18 14:09:48",1458281388,8008631011506000000,121.629,31.2988,"在办公室想睡觉，现冲了两个意式的小杯，现磨的好苦 http://t.cn/R2dLMJ8",-1
3954381113855898,4154,136,2020079150,"2016-03-18 14:09:49",1458281389,8008631000000000000,121.804,31.1487,"小丑鞋?好喜欢[haha] http://t.cn/R2Wxpw9",0
3954381134543937,8176,147,2188518867,"2016-03-18 14:09:54",1458281394,8008631011500000026,121.602,31.2008,"注册搜房网搜房帮，用户名填上尼古拉斯凯奇，已注册，斯嘉丽约翰逊，已注册，莱昂纳多迪卡普里奥，德玛西亚之力，史蒂文斯皮博尔格都是已注册，连意大利总统冈萨雷斯都被注册。程序员你又调皮@搜房帮 http://t.cn/R2WJCSm",-1
3954381139735624,8580,154,2701007785,"2016-03-18 14:09:55",1458281395,NULL,NULL,NULL,"心情一不好，我就开启了疯狂购物模式，嗯！今天又买了新包包和衣服……无限循环中……心情不好买东西，看到账单心情又不好……网购像吸毒，戒不掉的毒…… http://t.cn/RGdJF9o",-3
3954381143968862,1764,110,5660540510,"2016-03-18 14:09:56",1458281396,B2094654DA6BABF8479C,121.23,31.1085,"不开心时最喜欢的两件事分别是洗澡跟涂口红 http://t.cn/z845LVk",2
3954381189408371,7776,146,1626676702,"2016-03-18 14:10:07",1458281407,B2094757D169A0FA439A,121.53,31.2193,"#吃着吃着就胖了#用一盒子生菜把胃塞满了[泪] http://t.cn/z8yIwnY",-2
3954381206951137,4980,143,3482097701,"2016-03-18 14:10:10",1458281410,B2094452D769A3FA4093,121.393,31.1996,"“八”字刘海又将掀起一股潮流时尚！你准备好了嘛！温馨提示：黑发不建议！[微笑] http://t.cn/RLEBGxG",3
3954381215048701,10643,165,2021824587,"2016-03-18 14:10:12",1458281412,8008631011402000000,121.164,31.3232,"朋友们他叫李邓富，[可怜][可怜]今年36岁正是年轻拼搏的时候！不幸被诊断为，肝癌晚期，[感冒][感冒]上有快80岁的老母亲，下有13岁的儿[悲伤][悲伤]，现在在上海东方肝胆医院治疗，有爱心人士关注一下！也希望有对这个病性方面的专家给予帮助！！救救这个可怜的家庭吧！！！ http://t.cn/RyZ8fBv",6
3954381218789750,7775,146,2525678484,"2016-03-18 14:10:14",1458281414,8008631011500000004,121.52,31.2304,"有霾多半是心理灰暗 http://t.cn/R2WJz7h",-1
3954381248638960,10924,170,1889999620,"2016-03-18 14:10:21",1458281421,B2094757D568A4F54298,121.44,31.2951,"最近不知是怎么了，各种事情不断。不是受伤就是丢东西[泪] http://t.cn/z8AxEtX",-6
3954381265435308,9563,159,2711016314,"2016-03-18 14:10:25",1458281425,8008631000000000000,121.479,31.2531,"朋友太太手太巧，这样的蛋糕居然也能做的出[傻眼][傻眼][傻眼] http://t.cn/R2Wxpw9",0
3954381285941453,4153,136,2846574612,"2016-03-18 14:10:30",1458281430,B2094655D26BA2F54698,121.806,31.1502,"（離開106）仔，跟我地黎到泰國熱唔熱呀？記得跟實我地呀！今日有阿好阿姨車我地要去既景點，太好喇...泰國既食物比台灣好！媽媽每餐都食得好飽好滿足，只係熱左啲，中午有成35-36度！晚就大風,舒服！17-3-16（四） http://t.cn/8kkzRHB",1
3954381286084456,10164,160,5306343503,"2016-03-18 14:10:30",1458281430,8008631011532000000,121.559,31.2565,"看电视特别容易让自己变得气愤???#吃着吃着就胖了# http://t.cn/R2dLMjh",0
3954381307714873,6769,145,5694571595,"2016-03-18 14:10:35",1458281435,8008631000000000000,121.477,31.2201,"#河豚先生#如果你女朋友说她要减肥怎么办？问题是她还是个吃货[笑cry] http://t.cn/R2Wxpw9",-2
3954381311610912,1977,113,5090455053,"2016-03-18 14:10:35",1458281435,B2094654DA64AAF5489C,121.376,31.1085,"今天搬进了新办公室[嘻嘻][嘻嘻][嘻嘻] http://t.cn/z8AUNdo",0
3954381369877266,10163,160,3232311882,"2016-03-18 14:10:50",1458281450,8008631011000000017,121.549,31.2704,"答应自己的事，一步都不能退[干杯] http://t.cn/R2W6hg7",0
3954381441367939,8175,147,2782947681,"2016-03-18 14:11:07",1458281467,B2094757D16BA2FB4793,121.589,31.1918,"少一些套路，多一些真诚，好伐 http://t.cn/z8AkiZg",1
3954381445158989,11588,173,3163932134,"2016-03-18 14:11:07",1458281467,8008631000000000000,121.59,31.3281,"也许一个吃货の最高境界就是昨天晚上睡觉之前在床头柜放了一杯酸奶没喝就睡着了。睡到半夜梦到喝酸奶了就迷迷糊糊把酸奶打开喝完继续睡了。刚才收拾床头柜看到酸奶被人喝了……一脸懵b的想了半天是谁喝了我的酸奶……??哦。是我。 http://t.cn/R2Wxpw9",0
3954381458273599,7774,146,5634926489,"2016-03-18 14:11:10",1458281470,B2094750D16BAAF84492,121.52,31.2251,"儿子一来就想去保健，都怪我家教不严[微笑] http://t.cn/8szANZZ",-1
3954381461727723,9025,158,2912443324,"2016-03-18 14:11:12",1458281472,B2094757D06BA4FA439B,121.436,31.2526,"把个西北师大当北大捧着呢！什么时候甘肃人的这种可笑观念能改变一下！我都笑了，不知道西北师大在外省来说是个破学校吗，宁愿没学上都不去！搞笑死了！ http://t.cn/z8AFUQ7",-3
3954381470744166,7773,146,3327693830,"2016-03-18 14:11:13",1458281473,B2094654DA69A1FB419B,121.552,31.2157,"美美哒樱花??美美滴俄。 http://t.cn/z8ApVfk",2
3954381499722139,1976,113,5502009057,"2016-03-18 14:11:21",1458281481,8008631011200000009,121.385,31.1082,"次饭饭。。。 http://t.cn/R2WJCX5",0
3954381521108589,11858,181,2943190387,"2016-03-18 14:11:26",1458281486,8008631011300000012,121.428,31.3498,"走高速到家一个半小时也是没sei了[生病] 堵的我都犯困！ 还有我快被憋死了[NO][NO][NO][NO][NO] http://t.cn/R2WJp7K",-4
3954381537495030,11104,171,3471652310,"2016-03-18 14:11:30",1458281490,B2094750DA6EA2FC479F,121.491,31.3034,"设计房间的人脑子是否有坑啊。。。黑白条纹的我也是醉了。。。晕的我都听不清老外在讲啥脑子都短路了[拜拜]满脑子就只有三个字 我好晕我好晕我真的好晕[晕][晕][晕][晕][晕][晕] http://t.cn/z8GnAZV",NULL
3954381558205069,3249,129,1687402453,"2016-03-18 14:11:35",1458281495,B2094654DB65A4F5409A,121.424,31.1785,"这两天在急诊室吊水，目睹了一例又一例的急救，更加意识到人生最大的财富不是金钱而是健康和平安！ http://t.cn/RyhQvuU",3
3954381584218584,3863,131,2452988703,"2016-03-18 14:11:41",1458281501,B2094757D06AA3FD489B,121.557,31.1622,"每次宜家 都想有个自己的家[抓狂][抓狂][抓狂] http://t.cn/z8AsIfv",0
3954381592055135,1517,100,2076185602,"2016-03-18 14:11:43",1458281503,8008631000000000000,121.736,31.043,"#吃着吃着就胖了#还可以[馋嘴][馋嘴][馋嘴] http://t.cn/R2Wxpw9",-2
3954381625631704,9024,158,5696761159,"2016-03-18 14:11:51",1458281511,8008631010800000019,121.458,31.2739,"#蓝海创意云百万创意创业大赛# 嘉宾持续进场[鲜花][来] http://t.cn/R2WiTBf",3
3954381646755712,162,39,1891372080,"2016-03-18 14:11:56",1458281516,8008631012006000000,121.48,30.9209,"销售这里开始，连续三年到场了，一年好过一年 http://t.cn/R2dLx2E",1
3954381655151035,9562,159,3267376862,"2016-03-18 14:11:58",1458281518,8008631010900000008,121.48,31.2669,"低烧+偏头痛……what？？宝宝心里苦！[笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][悲伤][悲伤][悲伤][悲伤][悲伤][悲伤][悲伤][悲伤][悲伤][悲伤] http://t.cn/RyhlAPM",-1
3954381659346554,4601,142,3824361076,"2016-03-18 14:11:58",1458281518,B2094654DB65A6F84598,121.331,31.1978,"是时候走一拨奥迪了！S3 ，S6，RS7，R8有车有车有车！ http://t.cn/RUJBDgk",0
3954381663984477,9561,159,2434023867,"2016-03-18 14:12:00",1458281520,B2094757D06FA7F84399,121.483,31.2431,"闲言碎语 张奕满 @上海外滩美术馆 人武部的又要来找我喝咖啡了 [酷][酷][酷] http://t.cn/z8ABMzm",-2
3954381768992660,9023,158,2655870183,"2016-03-18 14:12:25",1458281545,B2094654D56CA3FE479A,121.459,31.2732,"发现平胸真的好上镜啊?? http://t.cn/z8AU8HR",1
3954381789987011,10688,168,5754160367,"2016-03-18 14:12:30",1458281550,8008631011407000000,121.336,31.3094,"记住，宁可辛苦，也别贪图享乐。一个人生活虽然很难，但也必须学会一个人，不要轻易依赖别人。 http://t.cn/R2dLMcv",-6
3954381793654234,1175,90,5706776203,"2016-03-18 14:12:30",1458281550,8008631011700000006,121.218,31.0554,"#绿植领养#东华怎么没有[右哼哼][泪][纠结] http://t.cn/R2WJCod",-1
